date,price,bedrooms,bathrooms,sqft_living,floors,city,country
5/16/2014 0:00,611000,3,2.5,2134,2.5,Issaquah,USA
5/16/2014 0:00,379950,3,3.25,1860,3,Shoreline,USA
5/16/2014 0:00,1270000,4,3,5520,2,Bellevue,USA
5/16/2014 0:00,500000,2,2.5,1310,2,Seattle,USA
5/17/2014 0:00,410000,3,2,1700,1,Seattle,USA
5/18/2014 0:00,415000,3,2.5,2480,2,Renton,USA
5/18/2014 0:00,297000,5,2.5,1970,2,Enumclaw,USA
5/18/2014 0:00,575550,4,2.5,2060,1,Redmond,USA
5/18/2014 0:00,534640,3,2.5,2130,1,Woodinville,USA
5/18/2014 0:00,352500,3,2.25,1410,1,Snoqualmie,USA
5/18/2014 0:00,488000,2,2,1360,1,Seattle,USA
5/18/2014 0:00,732000,3,2,1940,1,Bellevue,USA
5/19/2014 0:00,215000,2,2.25,1610,2,Renton,USA
5/19/2014 0:00,592500,2,2,1420,1.5,Seattle,USA
5/19/2014 0:00,290000,4,2.5,1700,2,Kent,USA
5/19/2014 0:00,475000,2,1,1490,1,Seattle,USA
5/19/2014 0:00,320000,3,2.5,2680,2,Federal Way,USA
5/19/2014 0:00,1216000,4,2.5,3190,1,Bellevue,USA
5/19/2014 0:00,290000,5,1.5,2120,1.5,Renton,USA
5/19/2014 0:00,487250,4,2,1690,1.5,Seattle,USA
5/19/2014 0:00,339000,4,2.5,1830,2,Maple Valley,USA
5/19/2014 0:00,440000,2,1.5,1010,1.5,Seattle,USA
5/19/2014 0:00,366500,4,2.75,2070,1,Shoreline,USA
5/19/2014 0:00,462000,3,1.5,1710,1.5,Seattle,USA
5/19/2014 0:00,560000,4,1,1660,1.5,Seattle,USA
5/19/2014 0:00,285000,4,1.75,2080,1,Seattle,USA
5/19/2014 0:00,280000,3,2.5,1270,2,North Bend,USA
5/19/2014 0:00,210000,3,1,1080,1,Seattle,USA
5/19/2014 0:00,690000,3,2,1610,1.5,Seattle,USA
5/19/2014 0:00,256500,2,1,1120,1,Vashon,USA
5/19/2014 0:00,411000,4,2.75,2500,2,Seattle,USA
5/19/2014 0:00,215000,3,1,970,1,Kent,USA
5/19/2014 0:00,762000,5,2,3370,1.5,Seattle,USA
5/19/2014 0:00,359950,3,1,1290,1,Auburn,USA
5/19/2014 0:00,480000,4,3.5,3370,2,North Bend,USA
5/19/2014 0:00,1405000,4,3.5,3410,2,Bellevue,USA
5/19/2014 0:00,390000,4,2.5,2490,2,Auburn,USA
5/19/2014 0:00,413500,2,1,770,1,Seattle,USA
5/19/2014 0:00,285000,1,1.5,810,2,Kirkland,USA
5/19/2014 0:00,475000,4,2.5,3060,1,Shoreline,USA
5/19/2014 0:00,386591,3,2.5,1690,2,Issaquah,USA
5/19/2014 0:00,524950,3,1.75,1890,1,Seattle,USA
5/19/2014 0:00,241000,2,2,1470,2,Maple Valley,USA
5/19/2014 0:00,461000,2,1,1060,1,Seattle,USA
5/19/2014 0:00,810000,4,2.5,3480,2,Woodinville,USA
5/19/2014 0:00,885000,4,2.75,2730,1.5,Seattle,USA
5/19/2014 0:00,247000,3,2.25,1580,2,Federal Way,USA
5/19/2014 0:00,296500,3,2.75,2170,1,Kent,USA
5/19/2014 0:00,141800,2,1,930,1,Renton,USA
5/19/2014 0:00,333000,4,2,1580,2,Seattle,USA
5/19/2014 0:00,602000,5,1.75,3290,1.5,Redmond,USA
5/19/2014 0:00,565000,4,2.25,2110,2,Issaquah,USA
5/19/2014 0:00,373000,3,2.5,1670,2,Woodinville,USA
5/19/2014 0:00,588000,3,2.25,2030,1,Redmond,USA
5/19/2014 0:00,485000,3,1,1500,1.5,Seattle,USA
5/19/2014 0:00,482500,3,2.25,1450,2,Seattle,USA
5/19/2014 0:00,251200,4,1.5,1310,1,Des Moines,USA
5/19/2014 0:00,869000,5,3.25,4180,2,Issaquah,USA
5/19/2014 0:00,464000,3,1.75,1630,1,Woodinville,USA
5/19/2014 0:00,755000,4,2.5,2660,2,Redmond,USA
5/19/2014 0:00,280000,3,2.5,1720,2,Renton,USA
5/19/2014 0:00,485000,2,2.25,1260,3,Seattle,USA
5/19/2014 0:00,305000,3,1.75,1610,1,Renton,USA
5/19/2014 0:00,110700,2,1,680,1,SeaTac,USA
5/19/2014 0:00,850000,4,3.5,2640,2,Seattle,USA
5/19/2014 0:00,350000,3,2.25,1640,2,Bellevue,USA
5/19/2014 0:00,319950,4,1.75,2310,1,Renton,USA
5/19/2014 0:00,700000,3,1.75,2010,1,Seattle,USA
5/19/2014 0:00,368000,2,1.5,1660,1,Seattle,USA
5/19/2014 0:00,433500,3,2.5,2200,2,Seattle,USA
5/19/2014 0:00,611000,4,2.5,2460,2,Redmond,USA
5/19/2014 0:00,1000000,2,1.75,2430,1,Shoreline,USA
5/19/2014 0:00,307000,3,1,1370,1,Carnation,USA
5/19/2014 0:00,442500,3,1.75,1800,1,Renton,USA
5/19/2014 0:00,485000,3,1.75,2200,2,Des Moines,USA
5/19/2014 0:00,367000,2,1,700,1,Seattle,USA
5/19/2014 0:00,429000,3,2.5,1920,2,North Bend,USA
5/19/2014 0:00,446000,5,2.75,2190,1,Kenmore,USA
5/19/2014 0:00,572500,3,2.25,2030,1,Newcastle,USA
5/19/2014 0:00,477000,3,2.5,1350,3,Seattle,USA
5/19/2014 0:00,518000,3,2.5,1680,2,Seattle,USA
5/19/2014 0:00,462000,5,1.75,1250,1,Bellevue,USA
5/19/2014 0:00,1190000,4,3,2240,1.5,Seattle,USA
5/19/2014 0:00,137000,3,1,950,1,Seattle,USA
5/19/2014 0:00,530000,3,3.5,2320,2,Kirkland,USA
5/19/2014 0:00,818000,2,2.5,2380,1,Redmond,USA
5/19/2014 0:00,640000,2,2.25,1540,3,Seattle,USA
5/19/2014 0:00,298450,5,3,2100,1,Federal Way,USA
5/19/2014 0:00,575000,4,2.5,2500,2,Snoqualmie,USA
5/20/2014 0:00,730000,4,2.5,3230,2,Sammamish,USA
5/20/2014 0:00,551000,3,2.5,2830,2,Kenmore,USA
5/20/2014 0:00,271310,2,1,870,1.5,Seattle,USA
5/20/2014 0:00,675000,4,3,2690,1,Normandy Park,USA
5/20/2014 0:00,479000,3,2.5,1260,3,Seattle,USA
5/20/2014 0:00,520000,4,3.5,2680,2,Seattle,USA
5/20/2014 0:00,599950,3,2.5,2660,2,Seattle,USA
5/20/2014 0:00,483945,2,1.75,1480,1,Seattle,USA
5/20/2014 0:00,390000,4,2.25,1770,1,Renton,USA
5/20/2014 0:00,192500,2,1,950,1,Seattle,USA
5/20/2014 0:00,330000,2,1,860,1,Seattle,USA
5/20/2014 0:00,250000,4,2,1960,1,Kent,USA
5/20/2014 0:00,243000,2,1,1770,1.5,Seattle,USA
5/20/2014 0:00,575000,4,1.75,1280,1,Seattle,USA
5/20/2014 0:00,639000,4,2.5,2150,2,Redmond,USA
5/20/2014 0:00,710000,2,1,1790,1,Seattle,USA
5/20/2014 0:00,675000,3,2.25,1990,2,Redmond,USA
5/20/2014 0:00,405000,5,2.5,2430,2,Renton,USA
5/20/2014 0:00,615000,4,2.75,2820,1,Bellevue,USA
5/20/2014 0:00,490000,3,1,1910,1,Seattle,USA
5/20/2014 0:00,467000,3,2.25,1270,2,Seattle,USA
5/20/2014 0:00,480000,4,2.75,2050,1,Seattle,USA
5/20/2014 0:00,755000,6,2,2150,1,Seattle,USA
5/20/2014 0:00,760000,4,1.75,2450,1,Bellevue,USA
5/20/2014 0:00,387000,2,2.25,1230,2,Seattle,USA
5/20/2014 0:00,925000,4,2.25,2260,1,Kirkland,USA
5/20/2014 0:00,415000,2,1,1050,1,Auburn,USA
5/20/2014 0:00,263000,3,1.75,1570,2,Kent,USA
5/20/2014 0:00,519900,4,2,1820,1,Redmond,USA
5/20/2014 0:00,570000,2,1.75,1540,1,Seattle,USA
5/20/2014 0:00,450000,3,1.5,2060,1,Woodinville,USA
5/20/2014 0:00,1300000,4,3.5,4380,1,Redmond,USA
5/20/2014 0:00,300000,3,1,1090,1,Redmond,USA
5/20/2014 0:00,320000,3,1.75,1480,1,Renton,USA
5/20/2014 0:00,387500,4,1,1320,1.5,Seattle,USA
5/20/2014 0:00,458000,1,2.25,2140,1,Woodinville,USA
5/20/2014 0:00,1212500,4,3.5,4560,1,Bellevue,USA
5/20/2014 0:00,380000,4,3,2800,2,Maple Valley,USA
5/20/2014 0:00,200000,3,1,1050,1,Renton,USA
5/20/2014 0:00,385000,3,1.5,1490,1,Kenmore,USA
5/20/2014 0:00,396675,2,1,1730,2,Seattle,USA
5/20/2014 0:00,452000,4,1,1210,1.5,Seattle,USA
5/20/2014 0:00,426000,4,2.5,2800,2,Maple Valley,USA
5/20/2014 0:00,792000,3,1.5,1570,2,Seattle,USA
5/20/2014 0:00,315000,3,2.25,1400,1,Auburn,USA
5/20/2014 0:00,1275000,4,2,2850,1,Seattle,USA
5/20/2014 0:00,326000,6,3,1880,1,Renton,USA
5/20/2014 0:00,268500,2,1,790,1,Shoreline,USA
5/20/2014 0:00,440000,2,1.75,1300,2,Seattle,USA
5/20/2014 0:00,300000,3,1,2120,1,Renton,USA
5/20/2014 0:00,525000,3,1.5,1540,2,Seattle,USA
5/20/2014 0:00,978000,4,2.75,2620,1.5,Seattle,USA
5/20/2014 0:00,1125000,6,3,2880,2,Seattle,USA
5/20/2014 0:00,700000,4,1,1680,1.5,Seattle,USA
5/20/2014 0:00,315000,2,1,790,1,Redmond,USA
5/20/2014 0:00,309000,3,1,1092,1.5,Seattle,USA
5/20/2014 0:00,219950,3,1.5,1650,1,Federal Way,USA
5/20/2014 0:00,289000,3,2.5,2090,2,Covington,USA
5/20/2014 0:00,210000,4,1.75,2180,1,SeaTac,USA
5/20/2014 0:00,260000,4,2.5,1990,2,Federal Way,USA
5/20/2014 0:00,699000,4,2.5,2650,2,Seattle,USA
5/20/2014 0:00,1800000,4,3.5,4460,1,Medina,USA
5/20/2014 0:00,299950,3,1,910,1,Shoreline,USA
5/20/2014 0:00,749950,3,2.5,2770,2,Bellevue,USA
5/20/2014 0:00,1100000,3,2,2390,2,Seattle,USA
5/20/2014 0:00,555000,3,2.5,3050,1,Renton,USA
5/20/2014 0:00,384000,3,2.5,1700,2,Snoqualmie,USA
5/20/2014 0:00,499950,5,3.5,3200,2,Renton,USA
5/20/2014 0:00,430000,3,1.75,1200,1,Seattle,USA
5/20/2014 0:00,350000,4,2.25,2220,2,Maple Valley,USA
5/20/2014 0:00,620000,3,2.5,2480,2,Redmond,USA
5/20/2014 0:00,765000,4,2.25,2560,1,Redmond,USA
5/20/2014 0:00,250000,4,1.5,2500,1,Kent,USA
5/20/2014 0:00,376000,2,1,1150,1,Seattle,USA
5/20/2014 0:00,475000,4,1.75,1650,1,Seattle,USA
5/20/2014 0:00,120750,3,1.75,1140,1,Federal Way,USA
5/20/2014 0:00,1690000,3,1.75,3400,1,Seattle,USA
5/20/2014 0:00,330000,3,1,1180,1,Issaquah,USA
5/20/2014 0:00,619500,3,2.5,1700,2,Seattle,USA
5/20/2014 0:00,345000,3,1.5,1240,1,Bellevue,USA
5/20/2014 0:00,598000,5,2.25,2890,2,Sammamish,USA
5/20/2014 0:00,335000,3,1,1060,1,Kenmore,USA
5/20/2014 0:00,372500,4,1.75,1590,2,Shoreline,USA
5/20/2014 0:00,300000,6,5.25,2860,2,Auburn,USA
5/20/2014 0:00,194000,1,1,820,1,Seattle,USA
5/20/2014 0:00,507500,3,2,2020,1,Bellevue,USA
5/20/2014 0:00,325000,4,2.25,1870,1,Kirkland,USA
5/20/2014 0:00,329900,3,2.5,2170,2,Maple Valley,USA
5/20/2014 0:00,329000,4,2.5,1600,1,Seattle,USA
5/20/2014 0:00,494000,4,1.75,2090,1.5,Seattle,USA
5/20/2014 0:00,206000,4,2,1700,1,Auburn,USA
5/20/2014 0:00,423000,4,1.75,1940,1,Seattle,USA
5/20/2014 0:00,259000,3,1,1320,1,Renton,USA
5/20/2014 0:00,879950,4,2.25,3500,1,Seattle,USA
5/20/2014 0:00,345600,5,3.5,2800,2.5,Seattle,USA
5/20/2014 0:00,395000,3,1.5,1080,1.5,Seattle,USA
5/20/2014 0:00,625000,4,2.5,3550,2,Snoqualmie,USA
5/20/2014 0:00,439000,3,2,2010,2,Duvall,USA
5/20/2014 0:00,380000,3,1.75,1690,2,Seattle,USA
5/20/2014 0:00,440000,3,1.5,1270,3,Seattle,USA
5/20/2014 0:00,415000,3,2.25,1970,2,Seattle,USA
5/20/2014 0:00,860000,4,2.75,3160,2,Kirkland,USA
5/20/2014 0:00,500000,3,2.5,1210,3,Seattle,USA
5/20/2014 0:00,953007,4,3.5,3120,2,Seattle,USA
5/20/2014 0:00,515000,4,2.5,2670,2,Renton,USA
5/20/2014 0:00,772000,3,2.25,1640,3,Seattle,USA
5/20/2014 0:00,329995,4,2.5,2303,2,Auburn,USA
5/20/2014 0:00,409316,3,2.5,1800,2,Snoqualmie,USA
5/20/2014 0:00,490000,5,3.5,4460,3,Seattle,USA
5/20/2014 0:00,305000,2,2.5,1590,2,Seattle,USA
5/20/2014 0:00,785000,4,3.5,3070,2,Issaquah,USA
5/21/2014 0:00,240000,2,1.75,1330,1,SeaTac,USA
5/21/2014 0:00,325000,3,1,990,1,Seattle,USA
5/21/2014 0:00,535800,4,2.5,1900,2,Issaquah,USA
5/21/2014 0:00,720000,3,2.5,2020,3,Seattle,USA
5/21/2014 0:00,374000,3,1.75,2000,1,Kirkland,USA
5/21/2014 0:00,189650,2,1.75,1100,1,Des Moines,USA
5/21/2014 0:00,420850,1,1,960,1,Carnation,USA
5/21/2014 0:00,815000,4,2.75,3488,2,Redmond,USA
5/21/2014 0:00,1065000,2,1.75,1890,2,Bellevue,USA
5/21/2014 0:00,199000,4,2,2030,2,Seattle,USA
5/21/2014 0:00,195000,3,1.75,1380,1,Covington,USA
5/21/2014 0:00,1506000,4,3.25,3660,2.5,Seattle,USA
5/21/2014 0:00,288400,3,2.25,1870,2,Renton,USA
5/21/2014 0:00,442000,4,2.25,2080,1,Sammamish,USA
5/21/2014 0:00,619420,4,2.75,2450,2,Newcastle,USA
5/21/2014 0:00,635000,4,2.25,2750,1,Seattle,USA
5/21/2014 0:00,210000,3,1,1240,1,Seattle,USA
5/21/2014 0:00,512500,3,2.5,1900,2,Kirkland,USA
5/21/2014 0:00,567000,3,2.5,2540,2,Kirkland,USA
5/21/2014 0:00,525000,3,2.75,2100,2,Snoqualmie Pass,USA
5/21/2014 0:00,475000,4,2,1790,1,Seattle,USA
5/21/2014 0:00,250000,3,2,1170,1,Auburn,USA
5/21/2014 0:00,220000,3,1,1060,1,Enumclaw,USA
5/21/2014 0:00,230000,5,2,1930,1.5,Seattle,USA
5/21/2014 0:00,385500,3,2,1540,1,Bothell,USA
5/21/2014 0:00,895000,5,3,2876,1,Mercer Island,USA
5/21/2014 0:00,368250,3,2.5,2150,2,Sammamish,USA
5/21/2014 0:00,249900,2,1,1140,1,Seattle,USA
5/21/2014 0:00,350000,3,1.5,980,1,Kirkland,USA
5/21/2014 0:00,175000,3,1.75,1230,1,Auburn,USA
5/21/2014 0:00,270000,3,1.75,1390,1,Seattle,USA
5/21/2014 0:00,495000,3,3.5,2380,2,Seattle,USA
5/21/2014 0:00,1580000,3,3.25,3690,2,Kirkland,USA
5/21/2014 0:00,542500,5,3.25,3010,1.5,Issaquah,USA
5/21/2014 0:00,330000,3,1,1250,1,Woodinville,USA
5/21/2014 0:00,1003000,4,2.75,2290,2,Seattle,USA
5/21/2014 0:00,299800,2,1,790,1,Seattle,USA
5/21/2014 0:00,299900,3,2.5,2720,2,Auburn,USA
5/21/2014 0:00,691000,4,2.75,2550,1,Kirkland,USA
5/21/2014 0:00,195000,2,1,1080,1,Des Moines,USA
5/21/2014 0:00,405000,3,1.75,2470,1,Des Moines,USA
5/21/2014 0:00,360000,2,0.75,850,1,Seattle,USA
5/21/2014 0:00,256750,3,2.5,1990,1,Kent,USA
5/21/2014 0:00,332500,3,2.25,1800,2,Maple Valley,USA
5/21/2014 0:00,975000,5,4,4850,2,Bellevue,USA
5/21/2014 0:00,218000,3,1,1020,1,Seattle,USA
5/21/2014 0:00,429000,3,2.5,2420,2,Issaquah,USA
5/21/2014 0:00,589000,4,2.5,2910,2,Snoqualmie,USA
5/21/2014 0:00,255000,3,1.5,1060,1,Renton,USA
5/21/2014 0:00,668750,4,2.5,2340,1,Shoreline,USA
5/21/2014 0:00,344500,4,2.75,1800,1,Renton,USA
5/21/2014 0:00,452000,4,2,1660,1,Seattle,USA
5/21/2014 0:00,540000,3,1.75,1300,1,Redmond,USA
5/21/2014 0:00,246000,3,1.5,1780,1,Seattle,USA
5/21/2014 0:00,535000,2,1,1030,1,Seattle,USA
5/21/2014 0:00,970000,4,3.25,2790,1,Shoreline,USA
5/21/2014 0:00,430000,3,1,1150,1,Seattle,USA
5/21/2014 0:00,520000,4,2.5,3290,2,Kenmore,USA
5/21/2014 0:00,712000,4,2.5,3400,2,Ravensdale,USA
5/21/2014 0:00,450000,2,1,1200,1,Seattle,USA
5/21/2014 0:00,220000,4,2.5,2160,2,Pacific,USA
5/21/2014 0:00,525000,3,1,1450,1,Seattle,USA
5/21/2014 0:00,1220000,4,2.5,3240,2,Seattle,USA
5/21/2014 0:00,540000,3,2,1470,2,Seattle,USA
5/21/2014 0:00,600000,4,2.5,2360,2,Kirkland,USA
5/21/2014 0:00,600000,3,2.25,2230,2,Bellevue,USA
5/21/2014 0:00,625000,4,2.5,2630,2,Woodinville,USA
5/21/2014 0:00,150000,3,1,1010,1,Carnation,USA
5/21/2014 0:00,389999,3,2.25,1445,2,Issaquah,USA
5/21/2014 0:00,285000,3,1.75,2380,1.5,Seattle,USA
5/21/2014 0:00,744000,4,2.75,2830,2,Sammamish,USA
5/21/2014 0:00,700000,4,2.5,3010,2,Redmond,USA
5/21/2014 0:00,318989,4,2.25,2000,1,Federal Way,USA
5/21/2014 0:00,556000,3,2.25,2020,2,Kirkland,USA
5/21/2014 0:00,275000,3,2.5,2030,2,Maple Valley,USA
5/21/2014 0:00,430000,3,2.75,2550,2,Shoreline,USA
5/21/2014 0:00,300000,2,1,970,1,Seattle,USA
5/21/2014 0:00,396450,3,1.75,1540,1,Issaquah,USA
5/21/2014 0:00,225000,2,1,1396,1,Redmond,USA
5/21/2014 0:00,700000,4,3.25,2780,2,Seattle,USA
5/21/2014 0:00,260000,6,2,2220,1,Auburn,USA
5/21/2014 0:00,655000,4,3.5,2350,2,Kirkland,USA
5/21/2014 0:00,1185000,3,2.25,2760,2,Bellevue,USA
5/21/2014 0:00,1550000,3,2.5,4460,2,Kirkland,USA
5/21/2014 0:00,413800,3,2,1440,1,Redmond,USA
5/21/2014 0:00,950000,5,3.75,5330,2,Issaquah,USA
5/21/2014 0:00,334990,4,2.5,2220,2,Seattle,USA
5/21/2014 0:00,2700000,5,4.75,5305,2,Kirkland,USA
5/21/2014 0:00,1030000,3,4,3880,2,Kirkland,USA
5/21/2014 0:00,1130000,4,3.25,3810,1,Kirkland,USA
5/21/2014 0:00,556000,3,3,1960,2,Issaquah,USA
5/21/2014 0:00,360000,3,2.5,1530,3,Seattle,USA
5/22/2014 0:00,480000,4,2.25,3250,2,Kent,USA
5/22/2014 0:00,324000,3,2.5,1750,2,Renton,USA
5/22/2014 0:00,1050000,4,3.25,3440,2,Kirkland,USA
5/22/2014 0:00,275000,1,0.75,1170,1,Enumclaw,USA
5/22/2014 0:00,180000,3,1,870,1,Covington,USA
5/22/2014 0:00,749000,4,2.5,2930,2,Sammamish,USA
5/22/2014 0:00,1600000,3,2.5,3160,1,Bellevue,USA
5/22/2014 0:00,373500,2,1,800,1,Seattle,USA
5/22/2014 0:00,770000,4,2.5,2350,2,Bellevue,USA
5/22/2014 0:00,356000,2,1.75,1060,1,Woodinville,USA
5/22/2014 0:00,625000,3,1.75,2060,1,Redmond,USA
5/22/2014 0:00,494400,2,1.75,1560,1,Seattle,USA
5/22/2014 0:00,585000,4,1.75,3000,1,Renton,USA
5/22/2014 0:00,926300,3,1.5,1660,2,Seattle,USA
5/22/2014 0:00,600000,3,1.75,1650,1,Seattle,USA
5/22/2014 0:00,430000,4,3,3220,2,Kent,USA
5/22/2014 0:00,307000,3,1.5,2320,1,Duvall,USA
5/22/2014 0:00,604700,4,2.75,2750,1,Des Moines,USA
5/22/2014 0:00,219900,3,1,910,1,Seattle,USA
5/22/2014 0:00,270000,2,1.5,840,2,Seattle,USA
5/22/2014 0:00,432000,3,2.25,1470,2,Seattle,USA
5/22/2014 0:00,300000,6,2,2040,1,Renton,USA
5/22/2014 0:00,361000,3,1,1100,1.5,Des Moines,USA
5/22/2014 0:00,249950,2,1,940,1,Burien,USA
5/22/2014 0:00,320000,3,2,1110,1,North Bend,USA
5/22/2014 0:00,305000,4,1.75,2200,1.5,Seattle,USA
5/22/2014 0:00,503000,2,1.75,2860,1,Federal Way,USA
5/22/2014 0:00,235750,2,1,740,1,Seattle,USA
5/22/2014 0:00,657000,4,1.75,2740,1,Seattle,USA
5/22/2014 0:00,385000,3,1,1250,1,Bellevue,USA
5/22/2014 0:00,389950,4,2.5,3140,2,Federal Way,USA
5/22/2014 0:00,150000,2,1,820,1,Seattle,USA
5/22/2014 0:00,254500,4,2.75,2570,2,Auburn,USA
5/22/2014 0:00,555000,4,2.25,2350,1,Bellevue,USA
5/22/2014 0:00,1075000,4,3,3600,1,Bellevue,USA
5/22/2014 0:00,245000,4,2,1580,1,Federal Way,USA
5/22/2014 0:00,319950,2,1,1070,1,Seattle,USA
5/22/2014 0:00,337000,3,1,1070,1,Seattle,USA
5/22/2014 0:00,492000,4,2,1640,2,Seattle,USA
5/22/2014 0:00,1170000,3,2.75,2890,2,Kirkland,USA
5/22/2014 0:00,348580,3,1,1220,1,Kirkland,USA
5/22/2014 0:00,180000,2,1,1400,1,Renton,USA
5/22/2014 0:00,400000,3,1,1040,1,Seattle,USA
5/22/2014 0:00,295000,4,2,980,1,North Bend,USA
5/22/2014 0:00,910000,4,3.25,3340,1.5,Redmond,USA
5/22/2014 0:00,1150000,6,4.5,6040,2,Issaquah,USA
5/22/2014 0:00,431500,3,3.5,1900,2,Seattle,USA
5/22/2014 0:00,180000,4,1.5,1740,1,SeaTac,USA
5/22/2014 0:00,677000,3,2,2000,1,Seattle,USA
5/22/2014 0:00,1180500,3,1.75,1610,1,Seattle,USA
5/22/2014 0:00,635700,4,2.5,3240,1,Sammamish,USA
5/22/2014 0:00,482000,5,2.25,2230,1,Woodinville,USA
5/22/2014 0:00,168000,2,2.5,1160,2,Seattle,USA
5/22/2014 0:00,805000,4,2.75,2410,1,Seattle,USA
5/22/2014 0:00,398000,2,1,590,1.5,Black Diamond,USA
5/22/2014 0:00,665000,4,2.5,2600,2,Newcastle,USA
5/22/2014 0:00,592500,4,3,2170,1,Redmond,USA
5/22/2014 0:00,940000,4,2.75,2080,1.5,Seattle,USA
5/22/2014 0:00,655000,4,2.5,2860,2,Sammamish,USA
5/22/2014 0:00,622500,4,2.5,2980,2,Snoqualmie,USA
5/22/2014 0:00,380000,2,2.5,1230,2,Seattle,USA
5/22/2014 0:00,648360,4,1.75,2260,1,Kirkland,USA
5/22/2014 0:00,432000,3,2.75,2200,1,Redmond,USA
5/22/2014 0:00,1050000,4,2.5,3030,1.5,Bellevue,USA
5/22/2014 0:00,353250,2,1,1060,2,Seattle,USA
5/22/2014 0:00,1000000,4,3,4260,2,Sammamish,USA
5/22/2014 0:00,320000,3,2.25,998,2,Seattle,USA
5/22/2014 0:00,349900,4,2.5,2052,2,Federal Way,USA
5/22/2014 0:00,330000,4,3.5,3150,2,Kent,USA
5/22/2014 0:00,408000,3,2.25,1950,1,SeaTac,USA
5/22/2014 0:00,321000,3,2.25,1347,3,Seattle,USA
5/22/2014 0:00,1051000,4,3.75,3860,2.5,Issaquah,USA
5/22/2014 0:00,2150000,4,5.5,5060,2,Bellevue,USA
5/22/2014 0:00,359000,3,1.5,1360,3,Seattle,USA
5/22/2014 0:00,300000,5,2.5,2760,2,Seattle,USA
5/22/2014 0:00,380000,5,3.5,2420,2,Seattle,USA
5/22/2014 0:00,660000,3,2.5,2450,2,Redmond,USA
5/22/2014 0:00,355000,3,2.25,1280,3,Seattle,USA
5/22/2014 0:00,259000,3,2.5,1550,2,Auburn,USA
5/22/2014 0:00,353000,1,1,550,2,Seattle,USA
5/22/2014 0:00,430000,2,2.5,1520,2,Seattle,USA
5/23/2014 0:00,460000,3,1,1670,1.5,Seattle,USA
5/23/2014 0:00,80000,1,0.75,430,1,Carnation,USA
5/23/2014 0:00,782000,4,2.5,2380,2,Bellevue,USA
5/23/2014 0:00,218000,3,1,960,1,Enumclaw,USA
5/23/2014 0:00,325000,3,1,1920,1,Seattle,USA
5/23/2014 0:00,980000,4,3,3680,1,Seattle,USA
5/23/2014 0:00,902000,4,2.25,2530,1,Bellevue,USA
5/23/2014 0:00,556000,5,2.5,3840,2,Federal Way,USA
5/23/2014 0:00,662990,3,1.75,1240,1.5,Seattle,USA
5/23/2014 0:00,225000,2,1,1300,1.5,Ravensdale,USA
5/23/2014 0:00,439950,4,2.5,2380,2,Renton,USA
5/23/2014 0:00,175000,2,1,1300,1,Auburn,USA
5/23/2014 0:00,306000,2,1,780,1,Woodinville,USA
5/23/2014 0:00,235000,4,2.5,1810,1,Kent,USA
5/23/2014 0:00,399500,3,1.75,2420,2,North Bend,USA
5/23/2014 0:00,478000,3,1,1280,1.5,Seattle,USA
5/23/2014 0:00,515000,2,1,1680,1,Seattle,USA
5/23/2014 0:00,550000,3,2.5,2510,2,Renton,USA
5/23/2014 0:00,149000,3,1,1700,1,Seattle,USA
5/23/2014 0:00,526000,3,1.75,1680,1,Seattle,USA
5/23/2014 0:00,527550,1,0.75,820,1,Snoqualmie,USA
5/23/2014 0:00,1050000,3,4,4380,2,Redmond,USA
5/23/2014 0:00,625000,3,2.5,2600,1,Sammamish,USA
5/23/2014 0:00,950000,5,3.25,3400,2,Bellevue,USA
5/23/2014 0:00,377691,5,1.75,2120,1,Shoreline,USA
5/23/2014 0:00,648475,4,2.75,2250,1,Seattle,USA
5/23/2014 0:00,383000,3,1,1800,1,Seattle,USA
5/23/2014 0:00,535000,3,2.5,2210,2,Redmond,USA
5/23/2014 0:00,449950,3,2,1560,2,Seattle,USA
5/23/2014 0:00,465425,4,2.75,2430,1,Woodinville,USA
5/23/2014 0:00,675000,4,2.5,2560,2,Sammamish,USA
5/23/2014 0:00,599000,3,2.75,1960,1.5,Seattle,USA
5/23/2014 0:00,416000,3,1.5,1110,1,Redmond,USA
5/23/2014 0:00,595000,2,1.5,1030,1,Seattle,USA
5/23/2014 0:00,200000,4,1,1350,1,Renton,USA
5/23/2014 0:00,402000,3,2,1540,2,Issaquah,USA
5/23/2014 0:00,433000,4,1.75,1830,1,Bellevue,USA
5/23/2014 0:00,275000,4,1.5,1930,2,Federal Way,USA
5/23/2014 0:00,410000,3,2,1650,1.5,Kirkland,USA
5/23/2014 0:00,554820,4,2,3510,1,Burien,USA
5/23/2014 0:00,1325000,4,3,3370,1,Seattle,USA
5/23/2014 0:00,735000,3,2.5,2390,2,Redmond,USA
5/23/2014 0:00,607000,3,1,1230,1,Bellevue,USA
5/23/2014 0:00,549900,4,3,2830,2,Auburn,USA
5/23/2014 0:00,258000,3,1.75,1620,1,Maple Valley,USA
5/23/2014 0:00,661254,4,4,2290,1.5,Seattle,USA
5/23/2014 0:00,945000,4,2,2840,1,Clyde Hill,USA
5/23/2014 0:00,799950,4,3.5,4220,2,Auburn,USA
5/23/2014 0:00,132500,3,1,1080,1,Auburn,USA
5/23/2014 0:00,467100,3,1.75,1620,1,Redmond,USA
5/23/2014 0:00,1610000,4,3.5,4390,2,Mercer Island,USA
